Date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,PS,TQV,CLOUD_AMT,TOA_SW_DWN,City
8/17/2021,14.56,17.85,12.5,86.68,2.05,4.27,3.7169,6.1039,99.27,28.45,81.73,8.9323,Glasgow
8/18/2021,14.04,17.08,11.28,87.94,0.32,3.91,2.5814,6.0806,99.06,27.58,93.87,8.8548,Glasgow
8/19/2021,13.26,15.46,10.88,87.3,0.94,0.89,3.421,5.9868,98.8,24.09,81.86,8.7766,Glasgow
8/20/2021,14.82,18.7,9.81,88.16,4.85,2.56,1.9874,5.5193,98.95,29.51,85.33,8.6976,Glasgow
8/21/2021,15.26,17.12,13.17,94.11,10.52,2.06,1.7213,5.556,99.01,31.07,90.25,8.6177,Glasgow
8/22/2021,15.72,19.67,11.82,88.21,1.43,1.31,3.4817,5.725,99.75,27.82,65.38,8.5378,Glasgow
8/23/2021,16.35,21.1,11.1,82.72,0.1,0.83,3.7325,5.3918,100.68,28.11,58.3,8.4571,Glasgow
8/24/2021,17.75,22.61,12.97,82.22,0.04,0.66,4.8586,5.383,100.85,31.83,25.59,8.376,Glasgow
8/25/2021,17.75,23.4,12.2,84.76,0.05,1.15,5.1694,5.2166,100.48,27.22,6.19,8.2934,Glasgow
8/26/2021,15.04,19.7,10.26,81.94,0.08,1.68,4.1741,5.6671,100.22,20.3,48.24,8.2109,Glasgow
8/27/2021,13.09,18.28,8.2,82.48,0.08,1.18,3.9838,5.4955,100.32,18.92,49.08,8.1269,Glasgow
8/28/2021,15,21.12,8.78,86.14,0.04,1.08,3.9168,4.9966,100.44,24.2,56.97,8.0426,Glasgow
8/29/2021,14.04,18.2,10.1,87.25,0.16,1.69,2.1972,5.1842,100.55,18.96,78.24,7.9589,Glasgow
8/30/2021,12.34,16.22,8.76,86.33,0.08,1.83,2.5512,5.285,100.79,14.3,93.58,7.8744,Glasgow
8/31/2021,12.47,17.41,6.82,85.92,0.07,1.68,3.3043,5.2301,101.11,15.36,85.68,7.7906,Glasgow
9/1/2021,13.86,19.98,7.74,82.17,0.03,1.23,5.3592,5.4122,101.15,15.3,9.58,7.7057,Glasgow
9/2/2021,12.66,17.8,7.66,87.93,0.09,1.5,3.6019,5.1854,100.87,15.03,42.54,7.6198,Glasgow
9/3/2021,12.04,16.22,7.41,88.9,0.59,2.04,2.3426,4.9145,100.19,15.07,85.51,7.5334,Glasgow
9/4/2021,13.26,16.52,10.59,85.12,0.44,2.15,1.9584,4.9706,99.72,15.91,92.73,7.4465,Glasgow
9/5/2021,14.46,17.76,10.85,88.51,4.83,2.1,2.7271,4.5509,99.73,27.07,92.19,7.3594,Glasgow
9/6/2021,15.7,18.84,12.69,93.7,2.88,2.33,2.0938,4.7542,99.81,32.18,84.07,7.2715,Glasgow
9/7/2021,17.15,20.64,13.56,89.26,0.71,1.63,3.4162,4.7388,99.68,27.69,49.79,7.1839,Glasgow
9/8/2021,18.01,22.91,12.82,83.97,0.07,1.31,4.1806,4.6783,99.01,25.93,58.93,7.0968,Glasgow
9/9/2021,16.26,19.22,13.73,90.91,2.3,2.15,1.2943,4.0843,98.4,31.42,95.76,7.0099,Glasgow
9/10/2021,16.13,19.58,13.51,90.82,3.79,1.12,2.0491,4.0198,98.43,33.04,94.28,6.9238,Glasgow
9/11/2021,13.74,16.13,9.34,90.14,1.34,3.37,2.8872,4.5403,98.95,23.43,73.2,6.8371,Glasgow
9/12/2021,11.62,15.46,8.65,87.17,0.34,1.79,2.2373,4.6512,99.62,16.2,92.35,6.75,Glasgow
9/13/2021,11.69,15.43,7.75,89.72,0.74,2.54,1.873,4.4724,99.47,17.99,91.28,6.6626,Glasgow
9/14/2021,13.52,16.12,11.02,91.42,2.93,1.5,1.9042,4.297,99.13,26.61,89.68,6.5743,Glasgow
9/15/2021,13.86,17.24,11.77,90.58,0.79,1.17,2.3508,4.2634,99.12,24.79,83.2,6.486,Glasgow
9/16/2021,13.31,16.87,9.62,88.51,3.43,2.65,2.5898,4.2842,99.07,24.6,70.16,6.3979,Glasgow
9/17/2021,14.37,16.76,11.25,93.67,6.72,3.34,1.2278,4.1587,98.65,31.35,90.5,6.3098,Glasgow
9/18/2021,13.25,17.23,9.19,84.19,1.08,0.99,2.766,4.2866,98.93,18.14,66.28,6.2222,Glasgow
9/19/2021,12.3,15.63,9.11,89.39,3.21,2.13,3.4949,4.3042,99.06,18.84,51.93,6.1344,Glasgow
9/20/2021,12.02,15.95,8.34,91.46,0.81,2.92,2.2586,4.0498,99.97,17.31,62.76,6.0468,Glasgow
9/21/2021,13.13,15.86,10.26,87.07,0.53,4.12,3.2302,4.0877,100.3,17.15,91.54,5.9592,Glasgow
9/22/2021,13.33,15.63,11.11,91.57,4.67,5.6,1.3901,3.9372,99.6,24.19,81.86,5.8718,Glasgow
9/23/2021,12.68,14.51,10.87,87.53,1.05,5.79,1.0553,3.8707,99.05,28.45,88.36,5.7845,Glasgow
9/24/2021,13.8,16.58,11.34,90.58,1.25,5.47,1.6997,3.7915,98.55,21.9,78.77,5.6971,Glasgow
9/25/2021,14.16,17.78,10.68,94.87,1.92,2.9,1.7167,3.6881,98.68,27.23,91.41,5.6102,Glasgow
9/26/2021,15.09,17.92,11.14,90.59,12.77,4.79,1.6769,3.6655,98.03,26.77,90.71,5.5236,Glasgow
9/27/2021,9.72,12.66,7.26,84.43,9.16,3.67,2.6741,3.8827,97.87,15.68,65.58,5.4372,Glasgow
9/28/2021,9.28,11.49,7.69,88.61,2.57,3.07,2.4888,3.7498,98.41,14.45,50.45,5.351,Glasgow
9/29/2021,8.49,11.58,6.23,85.64,0.78,3.44,2.9078,3.7382,99.18,12.56,51.69,5.2644,Glasgow
9/30/2021,10.91,13.09,7.55,94.81,16.19,4.4,0.9386,3.4236,98.23,21.67,97.95,5.1782,Glasgow
10/1/2021,9.36,11.06,7.6,88.35,7.14,5.57,2.3352,3.6022,97.5,15.21,78.37,5.0928,Glasgow
10/2/2021,8,10.84,5.16,93.48,8.07,3.26,1.5598,3.4253,96.67,15.07,73.11,5.0078,Glasgow
10/3/2021,8.92,11.29,5.6,89.8,3.07,4.61,2.6018,3.4507,96.29,15.25,63.2,4.9234,Glasgow
10/4/2021,8.75,10.55,6.86,92.95,2.82,2.72,1.9397,3.3168,97.65,16.58,78.53,4.8394,Glasgow
10/5/2021,8.02,11.51,5.48,91.74,0.96,3.8,2.5733,3.2496,98.12,14.2,59.43,4.7558,Glasgow
10/6/2021,9.04,12.64,4.29,88.24,5.01,2.6,2.268,3.108,99.21,19.55,75.51,4.673,Glasgow
10/7/2021,14.66,16.73,12.85,95.93,6.49,4.54,0.655,2.934,99.38,33.94,98.38,4.5902,Glasgow
10/8/2021,13.88,16.37,12.02,95.5,3.71,3.23,0.7198,2.7895,100.14,31.11,99.44,4.5079,Glasgow
10/9/2021,11.95,14.03,8.06,97.42,5.91,2.51,0.7694,2.8915,100.3,23.36,76.52,4.4263,Glasgow
10/10/2021,9.2,12.53,6.77,90.85,0.31,3.49,1.782,2.8642,100.55,13.08,61.62,4.3454,Glasgow
10/11/2021,10.14,12.42,7.64,92.94,1.27,3.66,1.6349,2.7014,100.48,19.96,97.88,4.2653,Glasgow
10/12/2021,11.53,13.5,10.36,94.45,1.42,2.28,1.3128,2.6225,100.17,22.82,95.94,4.1858,Glasgow
10/13/2021,10.97,12.2,9.88,91.91,0.81,3.9,1.2602,2.7149,100.06,16.61,94.46,4.1074,Glasgow
10/14/2021,9.77,12.61,4.05,92.9,3.8,5.31,0.7728,2.5668,99.26,17.18,80.03,4.0296,Glasgow
10/15/2021,4.95,8.95,1.37,83.73,0.2,1.48,2.4233,2.8099,99.78,7.08,37.81,3.9521,Glasgow
10/16/2021,6.89,9.19,4.27,89.83,15.15,1.31,0.63,2.4677,99.24,17.67,94.21,3.8753,Glasgow
10/17/2021,11.19,12.89,9.56,97.65,7.93,1.47,1.2389,2.4355,98.63,21.89,87.53,3.7994,Glasgow
10/18/2021,12.52,14.31,11.05,96.55,4.57,3.44,0.8542,2.3201,98.45,22.79,91.13,3.7241,Glasgow
10/19/2021,13.17,15.39,10.91,95.99,5.59,3.98,0.6449,2.2162,97.73,24.57,82.51,3.6497,Glasgow
10/20/2021,8.39,11.13,2.29,84.07,1.27,5.34,1.5965,2.443,97.01,10.43,65.94,3.576,Glasgow
10/21/2021,5.53,8.01,2.01,85.78,0.83,5,1.9562,2.4233,98.32,9.89,48.81,3.5033,Glasgow
10/22/2021,7.28,9.78,5.25,88.87,1.63,2.92,1.7273,2.3285,99.21,12.37,56.33,3.4313,Glasgow
10/23/2021,9.73,11.56,6.99,93.13,6.02,5.33,0.7296,2.1382,99.04,19.49,99.65,3.3602,Glasgow
10/24/2021,11.59,13.43,9.43,91.69,7.81,5.56,1.5888,2.117,98.19,18.87,74.94,3.2904,Glasgow
10/25/2021,8.35,9.89,7.47,91.06,2.93,4.7,1.5566,2.167,98.29,13.61,60.61,3.221,Glasgow
10/26/2021,11.24,13.63,8,95.62,13.49,6.23,0.3636,1.8137,98.03,25.57,99.53,3.1526,Glasgow
10/27/2021,12.8,13.72,11.92,96.66,10.45,4.08,0.3931,1.9349,97.88,23.22,99.69,3.0854,Glasgow
10/28/2021,10.83,11.94,9.84,97.54,7,1.3,0.5892,1.8617,97.38,21.84,99.59,3.0194,Glasgow
10/29/2021,8.46,9.79,6.81,95.36,16.15,2.22,0.4584,1.8948,96.68,17.01,84.5,2.9542,Glasgow
10/30/2021,7.87,9.1,6.69,92.1,8.14,3.38,1.3546,1.9058,96.62,13.76,65.09,2.8898,Glasgow
10/31/2021,6.58,9.81,5.16,95.71,14.47,3.35,0.7644,1.771,95.83,14.06,77.85,2.8267,Glasgow
11/1/2021,7.07,8.6,5.92,91.49,3.42,4.84,0.7375,1.7801,95.91,13.85,92.4,2.7648,Glasgow
11/2/2021,6.18,9.31,3.49,93.65,0.49,1.91,1.4239,1.7208,97.25,13.07,46.85,2.7036,Glasgow
11/3/2021,4.16,8,1.85,94.32,0.1,2.64,1.4546,1.7359,98.55,11.46,21.37,2.6434,Glasgow
11/4/2021,3.51,6.92,0.69,93.44,0.1,2.32,1.3795,1.7081,99.48,11.14,39.75,2.5848,Glasgow
11/5/2021,8.38,10.15,5.93,96.46,2.01,2.93,0.8234,1.5677,99.75,17.95,93.48,2.527,Glasgow
11/6/2021,8.43,11.08,6.6,91.03,10.88,7.08,0.4802,1.5384,98.81,16.89,87.66,2.4703,Glasgow
11/7/2021,6.29,8.01,3.71,84.66,0.8,5.92,0.9518,1.5751,99.21,11.14,89.94,2.4149,Glasgow
11/8/2021,8.54,12.23,3.4,97.48,6.98,3.81,0.3636,1.3567,99.12,27.08,90.05,2.3606,Glasgow
11/9/2021,9.7,11.56,8.14,94.26,3.57,3.71,1.2228,1.4638,99.05,17.7,67.9,2.3074,Glasgow
11/10/2021,6.76,8.64,3.84,92.55,0.43,2.88,1.0963,1.4614,99.57,11.88,66.67,2.2555,Glasgow
11/11/2021,8.31,10.27,6.44,95.81,9.72,4.31,0.8494,1.3502,99.15,18.19,91.07,2.2051,Glasgow
11/12/2021,9.47,10.95,7.2,95.81,8.01,4.94,0.5782,1.3358,97.6,17.79,70.55,2.1554,Glasgow
11/13/2021,7.85,10.45,6.54,92.81,0.34,1.52,0.9259,1.2919,99.27,15.04,47.34,2.1074,Glasgow
11/14/2021,8.14,9.64,6.71,96.59,4.05,3.25,0.4598,1.1916,99.97,23.27,90.06,2.0604,Glasgow
11/15/2021,8.07,9.8,6.42,93.25,2.36,2.19,0.8911,1.2694,100.04,14.92,88.08,2.0146,Glasgow
11/16/2021,7.47,9.31,5.61,92.3,4,4.84,0.2033,1.164,99.11,16.66,90.07,1.9702,Glasgow
11/17/2021,7.17,9.72,5.34,91.84,2.48,4.91,0.5674,1.1803,99.26,16.03,82.29,1.9267,Glasgow
11/18/2021,11.06,11.56,10.27,95.5,2.02,6.56,0.4373,1.0901,99.54,20.17,85.81,1.8847,Glasgow
11/19/2021,10.7,11.62,9.39,95.91,2.14,5.63,0.5249,1.1246,99.94,13.77,69.02,1.8439,Glasgow
11/20/2021,7.79,9.87,4.48,92.68,1.92,5.16,0.6079,1.0942,99.49,11.73,48.66,1.8043,Glasgow
11/21/2021,2.72,5.59,0.65,93.23,0.17,2.82,1.0399,1.1165,100.17,8.26,10.26,1.7662,Glasgow
11/22/2021,3.14,6.09,-0.18,96.87,0.1,2.02,0.6766,1.0438,100.85,14.46,42.26,1.7292,Glasgow
11/23/2021,6.31,7.99,4.75,95,0.46,2.98,0.6151,1.0176,100.63,15.22,44.65,1.6934,Glasgow
11/24/2021,5.07,7.4,2.01,93.62,1.39,3.61,0.6926,1.0253,99.45,10.51,54.81,1.6591,Glasgow
11/25/2021,2.75,5.58,0.67,94.94,3.11,3.81,0.5066,0.9943,99.19,10.46,70.36,1.6258,Glasgow
11/26/2021,3.7,6.38,1.54,85.81,3.76,8.39,0.7692,1.0109,97.02,8.6,69.13,1.5938,Glasgow
11/27/2021,-0.07,1.36,-1.36,83.94,0.22,5.4,0.8203,1.0135,98.54,5.26,55.04,1.5631,Glasgow
11/28/2021,-0.17,2.55,-1.47,93.16,0.28,1.73,0.7032,0.9408,98.55,8.19,74.29,1.5336,Glasgow
11/29/2021,3.76,8.09,-0.22,92.94,1.87,3.32,0.4229,0.8837,98.53,15.92,90.71,1.5055,Glasgow
11/30/2021,8.16,9.55,5.85,96.61,14.87,4.68,0.2688,0.7958,97.67,20.66,96.98,1.4789,Glasgow
12/1/2021,3.37,6.41,0.13,90.68,2.14,4.34,0.635,0.8784,97.69,9.29,63.55,1.4532,Glasgow
12/2/2021,0.91,2.89,-0.55,90.24,2.79,3.03,0.5282,0.8729,98.67,9.41,67.23,1.429,Glasgow
12/3/2021,5.31,6.59,3.78,95.36,4.3,3.93,0.4435,0.8453,97.29,10.94,81.67,1.4059,Glasgow
12/4/2021,3.67,5.62,2.18,93.31,5.68,4.72,0.2926,0.8234,96.92,9.94,77.15,1.3841,Glasgow
12/5/2021,0.63,2.55,-0.76,90.32,0.12,2.55,0.8033,0.8383,98.87,5.24,27.85,1.3634,Glasgow
12/6/2021,2.52,4.1,-0.45,95.25,7.47,4.19,0.433,0.8194,97.7,10.23,84.68,1.3442,Glasgow
12/7/2021,1.32,3.05,0.1,95.6,13.42,5.48,0.1058,0.7354,96.12,10.1,95.85,1.3262,Glasgow
12/8/2021,2.51,3.68,0.61,97.28,2.21,2.62,0.3794,0.7423,95.54,11.38,78.53,1.3094,Glasgow
12/9/2021,3.08,4.47,0.49,96.04,4.29,2.62,0.4354,0.745,96.76,10.92,78.09,1.2941,Glasgow
12/10/2021,2.17,3.93,0.29,95.27,0.66,2.9,0.4589,0.7745,97.39,8.91,75.61,1.2799,Glasgow
12/11/2021,4.94,7.82,0.96,97.95,5.91,3.55,0.1697,0.6838,98.21,17.52,98.06,1.267,Glasgow
12/12/2021,6.89,10.15,3.91,97.37,2.39,4.22,0.2023,0.701,98.49,16.2,98.04,1.2552,Glasgow
12/13/2021,4.6,8.61,2.4,94.9,0.41,3.84,0.4354,0.743,99.22,9.08,79.15,1.2446,Glasgow
12/14/2021,5.89,7.4,3.62,97.12,2.87,5.66,0.2395,0.648,99.35,20.53,95,1.2355,Glasgow
12/15/2021,7.75,9.11,6.91,97.66,3.48,3.99,0.1944,0.6744,99.86,20.36,97.47,1.2276,Glasgow
12/16/2021,7.13,8.03,6.2,98.34,1,2.25,0.4241,0.6922,101.08,16.58,78.92,1.2209,Glasgow
12/17/2021,5.9,7.77,3.06,96.02,0.12,0.81,0.1757,0.6953,101.69,10.79,76.19,1.2151,Glasgow
12/18/2021,2.76,4.41,1.76,97.39,0.4,0.57,0.4913,0.673,101.57,9.56,40.05,1.2108,Glasgow
12/19/2021,1.65,2.27,0.79,97.08,0.38,1.17,0.3202,0.6679,101.18,10.62,51.34,1.2079,Glasgow
12/20/2021,2.23,3.67,0.73,96,0.52,1.12,0.3115,0.6974,100.6,8.46,51.32,1.2062,Glasgow
12/21/2021,0.76,2.18,-0.16,94.4,0.42,1.1,0.2174,0.6672,100.02,6.74,88.97,1.2055,Glasgow
12/22/2021,0.32,1.85,-0.36,97.63,8.77,2.26,0.1097,0.6161,98.99,13.87,99.4,1.206,Glasgow
12/23/2021,2.74,3.36,2.13,98.51,13.12,2.41,0.0895,0.6254,97.9,19.44,91.48,1.2079,Glasgow
12/24/2021,2.15,3.56,-0.24,94.92,1.08,4.42,0.3809,0.6698,98.09,11.49,84.55,1.2108,Glasgow
12/25/2021,-0.09,0.94,-0.75,89.85,0.35,5.98,0.3754,0.649,98.25,8.33,68.28,1.2149,Glasgow
12/26/2021,1.05,1.65,0.23,93.33,4.34,4.94,0.2047,0.6583,97.62,13.45,87.59,1.2204,Glasgow
12/27/2021,2.15,3.26,1.42,99.03,1.8,2.14,0.4226,0.7178,96.8,10.32,84.34,1.2271,Glasgow
12/28/2021,2.85,3.9,0.87,96.67,1.04,1.82,0.3965,0.7181,96.96,10.71,79.49,1.2353,Glasgow
12/29/2021,4.71,8.08,0.93,97.02,14.15,4.66,0.3619,0.6859,96.98,14.71,92.45,1.2446,Glasgow
12/30/2021,8.93,9.64,7.34,97.16,5.04,4.2,0.1814,0.7282,97.69,16.49,89.47,1.2552,Glasgow
12/31/2021,8.8,9.85,7.38,97.93,15.36,3.33,0.3612,0.708,98.13,19.1,97.05,1.2672,Glasgow
1/1/2022,9.59,10.74,6.84,93.37,5.09,7.43,0.5182,0.7178,97.88,16.45,70.13,1.2802,Glasgow
1/2/2022,7.34,7.86,6.68,95.42,4.94,6.33,0.3972,0.7421,97.33,12.77,79.46,1.2946,Glasgow
1/3/2022,3.22,6.99,-1.42,91.64,6.17,4.43,0.3514,0.7673,97.4,9.55,72.06,1.3102,Glasgow
1/4/2022,0.39,1.05,-0.15,91.42,0.55,5.14,0.6298,0.8242,97.79,6.34,58.7,1.327,Glasgow
1/5/2022,0.26,2,-0.97,91.51,0.12,2.77,0.6773,0.834,98.89,6.34,46.75,1.3452,Glasgow
1/6/2022,2.24,5.63,-0.76,94.25,11.34,5.44,0.3422,0.7968,97.83,11.79,92.05,1.3644,Glasgow
1/7/2022,0.6,1.77,-0.74,93.21,2.11,3.19,0.4176,0.8549,97.72,7.43,83.99,1.385,Glasgow
1/8/2022,3.28,5.46,1.34,95.24,9.47,4.17,0.4078,0.8494,96.69,11.47,92.53,1.4069,Glasgow
1/9/2022,3.53,5.27,1.96,96.39,4.83,2.63,0.3509,0.8515,97.15,10.53,79.52,1.4304,Glasgow
1/10/2022,5.93,8.85,3.5,97.24,6.1,3.97,0.3151,0.7514,98.66,18.23,93.25,1.4551,Glasgow
1/11/2022,3.88,5.91,1.45,95.78,0.74,3.7,0.732,0.907,100.24,10.34,36.69,1.4813,Glasgow
1/12/2022,6.69,7.32,6.04,97.3,0.63,5.06,0.2681,0.8491,101.12,19.24,94.22,1.5086,Glasgow
1/13/2022,6.36,6.84,6.17,97.07,1.11,4.78,0.3905,0.9233,101.17,13.03,57.57,1.5372,Glasgow
1/14/2022,6.23,7.12,3.66,97.48,0.78,2.26,0.4361,0.9473,100.91,13.49,70.67,1.5672,Glasgow
1/15/2022,4.02,5.05,2.81,95.97,1.01,2,0.1783,0.93,99.77,11.59,98.33,1.5984,Glasgow
1/16/2022,4.17,5.67,1.37,93.02,0.48,4.06,0.8268,1.0296,100.03,10.23,57.73,1.631,Glasgow
1/17/2022,4.42,6.31,2.25,95.28,0.06,3.22,0.6941,1.0507,101.08,8.94,42.15,1.6651,Glasgow
1/18/2022,5.26,7.31,2.45,96.81,3.94,4.72,0.1685,0.9818,100.52,12.34,85.85,1.7004,Glasgow
1/19/2022,4.52,7.56,0.16,90.6,2.15,5.32,0.8306,1.0985,100.03,9.57,49.11,1.7369,Glasgow
1/20/2022,0.71,3.67,-1.27,94.38,0.09,1.79,0.8126,1.1155,101.27,10.28,41.31,1.7748,Glasgow
1/21/2022,3.77,6.12,0.88,97.56,0.13,3.21,0.7608,1.0805,101.18,13.5,47.26,1.8137,Glasgow
1/22/2022,6.38,7.4,5.39,97.79,0.51,4.06,0.4594,1.0814,100.9,11.35,58.51,1.854,Glasgow
1/23/2022,5.07,6.26,4.39,94.48,0.48,4.54,0.3912,1.1376,100.54,10.1,82.87,1.8955,Glasgow
1/24/2022,5.29,6.32,4.33,97.2,0.41,3.37,0.6521,1.1282,100.62,12.22,70.58,1.9387,Glasgow
1/25/2022,4.56,5.73,3.59,95.71,0.57,3.5,0.4063,1.1962,100.65,11.02,90.78,1.9829,Glasgow
1/26/2022,6.82,8.98,5.99,96.65,3.72,6.56,0.4814,1.1647,99.81,13.05,82.32,2.0285,Glasgow
1/27/2022,5.05,6.81,3.07,92.62,0.72,4.62,0.9792,1.3303,100.01,9.2,52.28,2.0755,Glasgow
1/28/2022,5.81,9,2.85,95.31,1.5,5.15,0.4279,1.2358,100.04,15.95,95.47,2.1233,Glasgow
1/29/2022,5.55,9.12,0.7,88.76,1.91,8.61,0.8604,1.4369,99.61,9.56,51.83,2.1722,Glasgow
1/30/2022,3.37,6.2,1.22,91.35,7.45,5.59,0.6394,1.4095,99.75,10.26,88.81,2.2229,Glasgow
1/31/2022,3.64,7.6,1.09,88.56,2.76,6.37,0.8938,1.4134,99.57,13.6,82,2.2752,Glasgow
2/1/2022,7.04,8.59,5.27,90.59,1,8.34,0.7985,1.4753,99.08,14.95,83.04,2.3287,Glasgow
2/2/2022,7.46,8.59,5.48,97.23,3.38,4.33,0.3514,1.4777,99.1,17.75,89.45,2.3837,Glasgow
2/3/2022,6.36,7.93,2.11,94.3,6.58,6.21,0.5621,1.4016,97.91,13.83,96.37,2.4396,Glasgow
2/4/2022,2,2.83,1.37,88.95,1.89,5.45,0.9958,1.6723,98,7.48,63.12,2.497,Glasgow
2/5/2022,3.89,6.38,1.41,93.97,10.22,7.02,0.3833,1.6589,97.76,11.81,97.09,2.5553,Glasgow
2/6/2022,2.35,3.22,0.44,90.17,3.57,6.55,0.9091,1.7549,97.53,7.84,64.41,2.6148,Glasgow
2/7/2022,4.5,8.41,0.06,95.07,4.05,5.44,0.654,1.6543,99.04,13.28,89.97,2.6758,Glasgow
2/8/2022,5.35,6.45,4.18,90.62,1.5,6.07,1.1606,1.7549,99.1,10.58,79.84,2.7377,Glasgow
2/9/2022,3.48,4.85,1.92,89.83,3.62,6.03,1.2895,1.9186,99.11,8.54,69.93,2.801,Glasgow
2/10/2022,2.11,4.63,-1.37,90.57,1.8,5.78,0.9847,1.9334,99.16,7.3,57.1,2.8654,Glasgow
2/11/2022,2.11,4.13,-0.85,90.66,4.74,4.03,1.5185,1.9498,99.93,9.69,72.32,2.9306,Glasgow
2/12/2022,6.25,7.65,4.36,94.95,8.91,7.56,0.7735,1.9414,97.97,13.29,93.54,2.9969,Glasgow
2/13/2022,4.57,5.63,3.11,96.53,11.38,3.69,0.4435,1.9831,96.81,14.36,98.54,3.0646,Glasgow
2/14/2022,3.74,6.48,1.42,93.74,2.56,3.34,1.397,2.1235,97.24,9.97,69.32,3.133,Glasgow
2/15/2022,3.44,4.78,1.12,91.77,10.57,4.89,1.4225,2.2018,97.03,10.6,88.6,3.2026,Glasgow
2/16/2022,5.78,7.86,2.18,93.68,12.17,7.27,0.8489,2.0902,95.7,12.35,69.65,3.2731,Glasgow
2/17/2022,2.98,4.33,0.42,88.14,1.88,6.44,1.5958,2.3388,97.34,7.73,79.76,3.3449,Glasgow
2/18/2022,1.35,2.37,0.47,94.47,11.12,5.1,0.5928,2.3508,96.28,9.62,96.82,3.4174,Glasgow
2/19/2022,2.53,4.36,0.88,91.39,7.66,4.26,1.703,2.4079,97.56,9.31,86.47,3.4908,Glasgow
2/20/2022,5.36,8.68,1.71,90.85,14.33,9.12,0.7673,2.4221,96.14,11.82,95.09,3.5654,Glasgow
2/21/2022,5.21,7.12,1.97,90.58,5.57,6.83,1.9135,2.4898,97.69,10.6,67.26,3.6408,Glasgow
2/22/2022,5.14,7.1,3.71,89.69,7.59,6.93,1.5641,2.5814,98.34,10.41,78.24,3.7171,Glasgow
2/23/2022,4.16,6.78,1.7,90.28,11.49,8.52,0.9802,2.545,97.99,10.23,79.34,3.7942,Glasgow
2/24/2022,1.72,3.25,-0.11,91.18,8.2,6.6,1.1184,2.7422,97.54,7.7,91.48,3.8719,Glasgow
2/25/2022,4.03,6.17,0.97,92.7,1.08,4.34,1.4609,2.6758,99.47,11.1,85.11,3.9504,Glasgow
2/26/2022,6.09,7.43,5.07,92.77,0.97,7.17,0.743,2.7341,99.46,11.27,91.98,4.0301,Glasgow
2/27/2022,4.47,6.45,1.58,89.75,1.28,5.98,1.71,2.6911,99.21,9.48,76.18,4.1107,Glasgow
2/28/2022,5.35,7.89,0.72,93.9,3.99,4.49,1.1364,2.8579,99.25,12.77,72.48,4.1918,Glasgow
3/1/2022,2.89,7.6,-0.68,87.83,0.06,1.44,2.7278,3.0617,100.48,6.46,10.14,4.2737,Glasgow
3/2/2022,2.48,5.75,-1.6,94.73,3.02,5.42,0.7934,2.7917,99.54,10.8,68.34,4.356,Glasgow
3/3/2022,4.61,6.52,2.91,94.64,5.93,2.91,1.3793,2.9772,98.97,14.54,99.47,4.4393,Glasgow
3/4/2022,3.34,7.15,0.08,90.16,0.47,2.11,2.6184,3.1927,99.7,8.57,45.89,4.523,Glasgow
3/5/2022,2.14,7.04,-1.65,89.28,0.03,2.04,3.209,3.3233,100.63,6.58,10.86,4.6075,Glasgow
3/6/2022,1.88,6.54,-0.74,88.7,0.05,1.46,3.2359,3.3785,100.82,5.44,10.6,4.6927,Glasgow
3/7/2022,1.48,5.65,-0.96,92.85,0.11,2.77,1.9968,3.3754,99.97,5.58,51.09,4.7784,Glasgow
3/8/2022,3.27,6.65,-0.76,89.08,3.36,6.7,2.2757,3.0463,98.45,8.46,70.64,4.8646,Glasgow
3/9/2022,5.99,7.36,4.89,94.07,10.52,5.65,0.6931,3.3679,98.29,15.19,98.77,4.9514,Glasgow
3/10/2022,6.51,8.58,4.36,95.35,3.48,4.1,1.9018,3.4829,98.55,13.3,82.62,5.0386,Glasgow
3/11/2022,7.61,9.93,5.35,92.62,6.34,5.62,1.3553,3.3355,97.5,14.95,95.46,5.1262,Glasgow
3/12/2022,5.89,7.06,4.44,93.67,5.88,3.83,1.5874,3.684,97.63,12.19,96.41,5.2142,Glasgow
3/13/2022,6.54,9.28,4.41,92.09,2.98,5.81,1.9428,3.6288,97.68,11.91,83.02,5.3023,Glasgow
3/14/2022,4.68,6.71,1.92,95.42,5,4.14,1.4278,3.7109,99.12,10.39,67.48,5.3911,Glasgow
3/15/2022,5.22,7.48,1.79,93.82,3.74,4.45,1.8442,3.5887,99.23,11.41,88.64,5.4802,Glasgow
3/16/2022,4.51,6.98,0.97,88.77,1.77,2.24,2.2114,4.0798,99.45,9.59,69.14,5.5697,Glasgow
3/17/2022,3.64,7.43,1.31,91.58,2.4,4.53,1.999,3.9475,100.03,8.21,65,5.6594,Glasgow
3/18/2022,4.92,9.97,0.59,90.42,0.08,3.02,3.7951,4.0502,101.53,8.3,39.94,5.7494,Glasgow
3/19/2022,5.98,12.05,1,87.14,0.01,3.93,4.175,4.2461,101.45,6.32,8.1,5.8392,Glasgow
3/20/2022,4.26,9.36,0.6,87.79,0.01,3.93,4.2108,4.2307,100.59,6.52,1.78,5.9292,Glasgow
3/21/2022,4.01,9.14,-0.4,87.66,0.07,2.04,2.9539,3.8815,100.26,10.19,35.27,6.0192,Glasgow
3/22/2022,7.41,13.7,2.54,88.47,0.08,2.22,3.156,3.7498,100.46,16.51,61.2,6.1097,Glasgow
